ENSG	ENTREZID	GENETYPE	SYMBOL	GENENAME	log2FoldChange	V	classification	specific.factor
1440	ENSG00000090432	79594	protein-coding	MUL1	mitochondrial E3 ubiquitin protein ligase 1	0.028387962422669	0.0154622092218346	basal	NA
1441	ENSG00000090447	7023	protein-coding	TFAP4	transcription factor AP-4	-0.0432585200341437	0.0135720860983001	basal	NA
1442	ENSG00000090470	10081	protein-coding	PDCD7	programmed cell death 7	-0.116967059431128	0.0665754264485405	basal	NA
1443	ENSG00000090487	51324	protein-coding	SPG21	SPG21 abhydrolase domain containing, maspardin	0.0788363539259755	0.0368584294996802	basal	NA
1444	ENSG00000090520	51726	protein-coding	DNAJB11	DnaJ heat shock protein family (Hsp40) member B11	-0.262744546213234	0.0781335619264872	basal	NA
1445	ENSG00000090530	55214	protein-coding	P3H2	prolyl 3-hydroxylase 2	-1.47117236280841	0.389442663313742	similar	NA
1446	ENSG00000090554	2323	protein-coding	FLT3LG	fms related receptor tyrosine kinase 3 ligand	0.0901246186575372	0.0805146926830473	basal	NA
1447	ENSG00000090565	9727	protein-coding	RAB11FIP3	RAB11 family interacting protein 3	0.0552135285637352	0.00837028557209667	basal	NA
1448	ENSG00000090581	84572	protein-coding	GNPTG	N-acetylglucosamine-1-phosphate transferase subunit gamma	-0.724169224942315	0.156568701775234	basal	NA
1449	ENSG00000090612	10795	protein-coding	ZNF268	zinc finger protein 268	0.35004983697022	0.095379438097984	basal	NA
1450	ENSG00000090615	2802	protein-coding	GOLGA3	golgin A3	-0.15113157266101	0.0385128375262714	basal	NA
1451	ENSG00000090621	8761	protein-coding	PABPC4	poly(A) binding protein cytoplasmic 4	-0.0399525641508237	0.00696666475277734	basal	NA
1452	ENSG00000090674	57192	protein-coding	MCOLN1	mucolipin TRP cation channel 1	-0.0708873713867889	0.105096371785609	basal	NA
1453	ENSG00000090686	84196	protein-coding	USP48	ubiquitin specific peptidase 48	0.18205622724947	0.0364657725637993	basal	NA
1454	ENSG00000090776	1947	protein-coding	EFNB1	ephrin B1	0.227868765910248	0.131414358598648	basal	NA
1455	ENSG00000090857	55066	protein-coding	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit	-0.115526905608004	0.0731362408388854	basal	NA
1456	ENSG00000090861	16	protein-coding	AARS1	alanyl-tRNA synthetase 1	-0.433373160870869	0.167049198210291	basal	NA
1457	ENSG00000090863	2734	protein-coding	GLG1	golgi glycoprotein 1	0.0206666432238845	0.0282606537135135	basal	NA
1458	ENSG00000090889	24137	protein-coding	KIF4A	kinesin family member 4A	-0.0285174270419163	0.0786271153447401	basal	NA
1459	ENSG00000090905	27327	protein-coding	TNRC6A	trinucleotide repeat containing adaptor 6A	0.00864377480938974	0.0511363772213985	basal	NA
1460	ENSG00000090924	64857	protein-coding	PLEKHG2	pleckstrin homology and RhoGEF domain containing G2	0.0569056864549918	0.0233718917826336	basal	NA
1461	ENSG00000090971	57106	protein-coding	NAT14	N-acetyltransferase 14 (putative)	-0.0154649671412145	0.0112622154225527	basal	NA
1462	ENSG00000090975	57605	protein-coding	PITPNM2	phosphatidylinositol transfer protein membrane associated 2	-0.046360475435022	0.0797334747238221	basal	NA
1463	ENSG00000090989	55763	protein-coding	EXOC1	exocyst complex component 1	0.153884390268265	0.02189351041291	basal	NA
1464	ENSG00000091009	54439	protein-coding	RBM27	RNA binding motif protein 27	0.0125872774965228	0.0555444708753308	basal	NA
1465	ENSG00000091039	114882	protein-coding	OSBPL8	oxysterol binding protein like 8	-0.094943830802775	0.0544552554659601	basal	NA
1466	ENSG00000091073	113878	protein-coding	DTX2	deltex E3 ubiquitin ligase 2	-0.149507168824797	0.0459087314113723	basal	NA
1467	ENSG00000091106	58484	protein-coding	NLRC4	NLR family CARD domain containing 4	0.0271710319038805	0.00877349912269815	basal	NA
1468	ENSG00000091127	54517	protein-coding	PUS7	pseudouridine synthase 7	0.0207596380941692	0.00745707181784526	basal	NA
1469	ENSG00000091129	4897	protein-coding	NRCAM	neuronal cell adhesion molecule	0.0565700964002381	0.0393532006135995	basal	NA
1470	ENSG00000091136	3912	protein-coding	LAMB1	laminin subunit beta 1	0.348918233974513	0.143113808388351	basal	NA
1471	ENSG00000091137	5172	protein-coding	SLC26A4	solute carrier family 26 member 4	0.0486427269824192	0.0562129676050724	basal	NA
1472	ENSG00000091140	1738	protein-coding	DLD	dihydrolipoamide dehydrogenase	0.171472937959805	0.0513728014538458	basal	NA
1473	ENSG00000091157	23335	protein-coding	WDR7	WD repeat domain 7	0.0703343115782659	0.0114371186141285	basal	NA
1474	ENSG00000091164	9352	protein-coding	TXNL1	thioredoxin like 1	0.0751883577522229	0.00857106084776139	basal	NA
1475	ENSG00000091317	54918	protein-coding	CMTM6	CKLF like MARVEL transmembrane domain containing 6	0.168499269640506	0.0746648905680931	basal	NA
1476	ENSG00000091409	3655	protein-coding	ITGA6	integrin subunit alpha 6	-0.567546871449185	0.314495621414289	basal	NA
1477	ENSG00000091428	11069	protein-coding	RAPGEF4	Rap guanine nucleotide exchange factor 4	0.06561294145038	0.0215011736496191	basal	NA
1478	ENSG00000091436	51776	protein-coding	MAP3K20	mitogen-activated protein kinase kinase kinase 20	0.0666720310688432	0.0904120206971819	basal	NA
1479	ENSG00000091483	2271	protein-coding	FH	fumarate hydratase	0.130078628358706	0.0690124878307935	basal	NA
1480	ENSG00000091490	23231	protein-coding	SEL1L3	SEL1L family member 3	-0.68899996847778	0.332391309826727	basal	NA
1481	ENSG00000091513	7018	protein-coding	TF	transferrin	-0.020608858637185	0.138246610705467	basal	NA
1482	ENSG00000091527	55573	protein-coding	CDV3	CDV3 homolog	-0.0151564348930741	0.0554920526778277	basal	NA
1483	ENSG00000091536	51168	protein-coding	MYO15A	myosin XVA	-0.0724136018161932	0.0435167782688445	basal	NA
1484	ENSG00000091542	54890	protein-coding	ALKBH5	alkB homolog 5, RNA demethylase	-0.512790424824016	0.145544517594999	basal	NA
1485	ENSG00000091592	22861	protein-coding	NLRP1	NLR family pyrin domain containing 1	0.037009736583585	0.0439271767783835	basal	NA
1486	ENSG00000091640	9552	protein-coding	SPAG7	sperm associated antigen 7	0.224051685015576	0.0742685465638233	basal	NA
1487	ENSG00000091651	23594	protein-coding	ORC6	origin recognition complex subunit 6	0.0206291299216433	0.0133754650444901	basal	NA
1488	ENSG00000091656	79776	protein-coding	ZFHX4	zinc finger homeobox 4	0.380691784625497	0.178483487789106	basal	NA
1489	ENSG00000091732	51530	protein-coding	ZC3HC1	zinc finger C3HC-type containing 1	0.128715895230214	0.0499956280835525	basal	NA
1490	ENSG00000091831	2099	protein-coding	ESR1	estrogen receptor 1	0.0312140344363337	0.019101335928074	basal	NA
1491	ENSG00000091844	26575	protein-coding	RGS17	regulator of G protein signaling 17	0.826699656517095	0.711044364459733	similar	NA
1492	ENSG00000091879	285	protein-coding	ANGPT2	angiopoietin 2	0.414491825247452	0.403615916270457	basal	NA
1493	ENSG00000091947	84336	protein-coding	TMEM101	transmembrane protein 101	0.0219303539585611	0.0720166759074874	basal	NA
1494	ENSG00000091972	4345	protein-coding	CD200	CD200 molecule	0.0933084296376258	0.202657470017006	basal	NA
1495	ENSG00000091986	151887	protein-coding	CCDC80	coiled-coil domain containing 80	-1.1929241092403	0.462127724172552	similar	NA
1496	ENSG00000092010	5720	protein-coding	PSME1	proteasome activator subunit 1	0.845280095118386	0.453338370180161	basal	NA
1497	ENSG00000092020	55012	protein-coding	PPP2R3C	protein phosphatase 2 regulatory subunit B''gamma	0.187260236575837	0.0176201774033618	basal	NA
1498	ENSG00000092036	54930	protein-coding	HAUS4	HAUS augmin like complex subunit 4	0.100545873050241	0.0141988842723245	basal	NA
1499	ENSG00000092068	23428	protein-coding	SLC7A8	solute carrier family 7 member 8	-0.823362040983043	0.246183361396495	basal	NA
1500	ENSG00000092094	55644	protein-coding	OSGEP	O-sialoglycoprotein endopeptidase	0.160615384371845	0.0883102612366911	basal	NA
1501	ENSG00000092096	51310	protein-coding	SLC22A17	solute carrier family 22 member 17	-0.314781159744105	0.105284834658683	basal	NA
1502	ENSG00000092098	55072	protein-coding	RNF31	ring finger protein 31	-0.0813857109676224	0.0123112568842987	basal	NA
1503	ENSG00000092108	23256	protein-coding	SCFD1	sec1 family domain containing 1	0.148125713855338	0.0344926738029199	basal	NA
1504	ENSG00000092140	55632	protein-coding	G2E3	G2/M-phase specific E3 ubiquitin protein ligase	0.0665076308855558	0.0251669168731357	basal	NA
1505	ENSG00000092148	25831	protein-coding	HECTD1	HECT domain E3 ubiquitin protein ligase 1	0.0871827259124886	0.0658414880360613	basal	NA
1506	ENSG00000092199	3183	protein-coding	HNRNPC	heterogeneous nuclear ribonucleoprotein C	0.0842281081598319	0.0121601406234707	basal	NA
1507	ENSG00000092201	11198	protein-coding	SUPT16H	SPT16 homolog, facilitates chromatin remodeling subunit	0.138354829336553	0.0489633993687708	basal	NA
1508	ENSG00000092203	9878	protein-coding	TOX4	TOX high mobility group box family member 4	-0.107053609251444	0.0139279176342126	basal	NA
1509	ENSG00000092208	8487	protein-coding	GEMIN2	gem nuclear organelle associated protein 2	0.345649714814304	0.0939267981640331	basal	NA
1510	ENSG00000092330	26277	protein-coding	TINF2	TERF1 interacting nuclear factor 2	0.165045822015598	0.0483194528213642	basal	NA
1511	ENSG00000092421	57556	protein-coding	SEMA6A	semaphorin 6A	-0.069350996901041	0.0230555905522366	basal	NA
1512	ENSG00000092439	54822	protein-coding	TRPM7	transient receptor potential cation channel subfamily M member 7	0.131822724625122	0.0521771358416821	basal	NA
1513	ENSG00000092445	7301	protein-coding	TYRO3	TYRO3 protein tyrosine kinase	-1.36896370174582	0.24661881701272	similar	NA
1514	ENSG00000092470	79968	protein-coding	WDR76	WD repeat domain 76	0.06979498183582	0.035190829070898	basal	NA
1515	ENSG00000092529	825	protein-coding	CAPN3	calpain 3	-0.0446858369035881	0.00648993738347776	basal	NA
1516	ENSG00000092531	8773	protein-coding	SNAP23	synaptosome associated protein 23	-0.0946966856011465	0.0895991326815391	basal	NA
1517	ENSG00000092607	6913	protein-coding	TBX15	T-box transcription factor 15	0.034331787608533	0.0128292575707241	basal	NA
1518	ENSG00000092621	26227	protein-coding	PHGDH	phosphoglycerate dehydrogenase	-0.5331931195558	0.271019213816027	basal	NA
1519	ENSG00000092820	7430	protein-coding	EZR	ezrin	-0.241570836182076	0.0538037147389449	basal	NA
1520	ENSG00000092841	4637	protein-coding	MYL6	myosin light chain 6	0.233782521609789	0.0663431838805255	basal	NA
1521	ENSG00000092847	26523	protein-coding	AGO1	argonaute RISC component 1	-0.118595376539936	0.0361763538228333	basal	NA
1522	ENSG00000092853	63967	protein-coding	CLSPN	claspin	-0.05621424878505	0.0134278877424473	basal	NA
1523	ENSG00000092871	117584	protein-coding	RFFL	ring finger and FYVE like domain containing E3 ubiquitin protein ligase	-0.460166148982513	0.148168397556407	basal	NA
1524	ENSG00000092931	79157	protein-coding	MFSD11	major facilitator superfamily domain containing 11	0.176672220695475	0.0515195569688466	basal	NA
1525	ENSG00000092964	1808	protein-coding	DPYSL2	dihydropyrimidinase like 2	-0.0222437489123927	0.1315367680757	basal	NA
1526	ENSG00000092969	7042	protein-coding	TGFB2	transforming growth factor beta 2	-0.128323175701938	0.102466789280819	basal	NA
1527	ENSG00000092978	55105	protein-coding	GPATCH2	G-patch domain containing 2	0.0433507903091538	0.0177371777631789	basal	NA
1528	ENSG00000093000	10762	protein-coding	NUP50	nucleoporin 50	-0.0279468504888517	0.0894498094036	basal	NA
1529	ENSG00000093009	8318	protein-coding	CDC45	cell division cycle 45	-0.024624852729942	0.0274711638947126	basal	NA
1530	ENSG00000093010	1312	protein-coding	COMT	catechol-O-methyltransferase	0.00378982368917041	0.0360266896932571	basal	NA
1531	ENSG00000093072	51816	protein-coding	ADA2	adenosine deaminase 2	0.105726210491915	0.0288007010132224	basal	NA
1532	ENSG00000093100	ENSG00000093100	ENSG00000093100	ENSG00000093100	ENSG00000093100	0.0336106357236615	0.0233119857844751	basal	NA
1533	ENSG00000093144	55862	protein-coding	ECHDC1	ethylmalonyl-CoA decarboxylase 1	-0.164076501994509	0.0546774855593538	basal	NA
1534	ENSG00000093167	9209	protein-coding	LRRFIP2	LRR binding FLII interacting protein 2	0.125005268302744	0.100156188258958	basal	NA
1535	ENSG00000093183	9117	protein-coding	SEC22C	SEC22 homolog C, vesicle trafficking protein	0.145970058410465	0.0384347936243927	basal	NA
1536	ENSG00000093217	9942	protein-coding	XYLB	xylulokinase	-0.113780147242	0.125733278203505	basal	NA
1537	ENSG00000094631	10013	protein-coding	HDAC6	histone deacetylase 6	-0.0293884982974532	0.00733223649416557	basal	NA
1538	ENSG00000094661	126370	protein-coding	OR1I1	olfactory receptor family 1 subfamily I member 1	-0.0384145639412539	0.0113652071709004	basal	NA
1539	ENSG00000094804	990	protein-coding	CDC6	cell division cycle 6	0.203218563224643	0.0612006155399563	basal	NA
1540	ENSG00000094841	139596	protein-coding	UPRT	uracil phosphoribosyltransferase homolog	-0.0874331206637281	0.00470703388197484	basal	NA
1541	ENSG00000094880	8697	protein-coding	CDC23	cell division cycle 23	0.192029103528688	0.0987285520826715	basal	NA
1542	ENSG00000094914	8086	protein-coding	AAAS	aladin WD repeat nucleoporin	0.260590492845571	0.0425059726773493	basal	NA
1543	ENSG00000094916	23468	protein-coding	CBX5	chromobox 5	0.0197783987461184	0.052428543133044	basal	NA
1544	ENSG00000094975	51430	protein-coding	SUCO	SUN domain containing ossification factor	-0.221032272666266	0.0557663490271037	basal	NA
1545	ENSG00000095002	4436	protein-coding	MSH2	mutS homolog 2	0.395262096264642	0.18065604569846	basal	NA
1546	ENSG00000095015	4214	protein-coding	MAP3K1	mitogen-activated protein kinase kinase kinase 1	-0.0404353132138547	0.166250636645294	basal	NA
1547	ENSG00000095059	1725	protein-coding	DHPS	deoxyhypusine synthase	-0.104894062061326	0.033283468238501	basal	NA
1548	ENSG00000095066	29911	protein-coding	HOOK2	hook microtubule tethering protein 2	-0.308118096229813	0.0930776497655206	basal	NA
1549	ENSG00000095139	372	protein-coding	ARCN1	archain 1	-0.0350634959340992	0.0398800326681268	basal	NA
1550	ENSG00000095203	54566	protein-coding	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B	-0.297427953193088	0.157389581984092	basal	NA
1551	ENSG00000095209	55151	protein-coding	TMEM38B	transmembrane protein 38B	-0.16885004536088	0.0371500790003718	basal	NA
1552	ENSG00000095261	5711	protein-coding	PSMD5	proteasome 26S subunit, non-ATPase 5	0.0400721458795652	0.0657915915828016	basal	NA
1553	ENSG00000095303	5742	protein-coding	PTGS1	prostaglandin-endoperoxide synthase 1	-0.135324492355303	0.0415177890537421	basal	NA
1554	ENSG00000095319	23511	protein-coding	NUP188	nucleoporin 188	-0.0171227420454414	0.015550209124317	basal	NA
1555	ENSG00000095321	1384	protein-coding	CRAT	carnitine O-acetyltransferase	-0.0925675961551533	0.0145358221321977	basal	NA
1556	ENSG00000095380	54187	protein-coding	NANS	N-acetylneuraminate synthase	-0.114259650670764	0.0215254271911355	basal	NA
1557	ENSG00000095383	55357	protein-coding	TBC1D2	TBC1 domain family member 2	-0.031501799665929	0.00491922579841508	basal	NA
1558	ENSG00000095485	55280	protein-coding	CWF19L1	CWF19 like cell cycle control factor 1	0.0115849892972521	0.063084825879734	basal	NA
1559	ENSG00000095564	9044	protein-coding	BTAF1	B-TFIID TATA-box binding protein associated factor 1	-0.290293329278348	0.111931085412041	basal	NA
1560	ENSG00000095574	64376	protein-coding	IKZF5	IKAROS family zinc finger 5	0.0381252610789505	0.028721582331436	basal	NA
1561	ENSG00000095587	7093	protein-coding	TLL2	tolloid like 2	0.0321088393479327	0.0108452657849272	basal	NA
1562	ENSG00000095637	10580	protein-coding	SORBS1	sorbin and SH3 domain containing 1	-0.188704608464923	0.0457578539968527	basal	NA
1563	ENSG00000095739	25805	protein-coding	BAMBI	BMP and activin membrane bound inhibitor	-0.315783790408759	0.12446454577657	basal	NA
1564	ENSG00000095752	3589	protein-coding	IL11	interleukin 11	-1.53710163953875	1.03474960945097	sparse	NA
1565	ENSG00000095787	51322	protein-coding	WAC	WW domain containing adaptor with coiled-coil	-0.175809176464596	0.0550783618475175	basal	NA
1566	ENSG00000095794	1390	protein-coding	CREM	cAMP responsive element modulator	-0.128546910875695	0.0593714937552674	basal	NA
1567	ENSG00000095906	10101	protein-coding	NUBP2	NUBP iron-sulfur cluster assembly factor 2, cytosolic	-0.0911261554454577	0.0541531566515338	basal	NA
1568	ENSG00000095951	3096	protein-coding	HIVEP1	HIVEP zinc finger 1	-0.101850893051342	0.041602830831209	basal	NA
1569	ENSG00000096060	2289	protein-coding	FKBP5	FKBP prolyl isomerase 5	0.911338539411689	0.157179702409981	basal	NA
1570	ENSG00000096063	6732	protein-coding	SRPK1	SRSF protein kinase 1	-0.114673421882247	0.0272796817652351	basal	NA
1571	ENSG00000096070	27154	protein-coding	BRPF3	bromodomain and PHD finger containing 3	-0.171236612385313	0.0741825817523899	basal	NA
1572	ENSG00000096080	55168	protein-coding	MRPS18A	mitochondrial ribosomal protein S18A	0.0882935811207626	0.0688840959301318	basal	NA
1573	ENSG00000096092	28978	protein-coding	TMEM14A	transmembrane protein 14A	0.0633344388132174	0.0733693181400189	basal	NA
1574	ENSG00000096093	114327	protein-coding	EFHC1	EF-hand domain containing 1	0.21419505978761	0.0665847934916279	basal	NA
1575	ENSG00000096384	3326	protein-coding	HSP90AB1	heat shock protein 90 alpha family class B member 1	0.0872354865238802	0.0295071296456662	basal	NA
1576	ENSG00000096401	988	protein-coding	CDC5L	cell division cycle 5 like	-0.0594248487411263	0.0331298503441389	basal	NA
1577	ENSG00000096433	3710	protein-coding	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	-0.406638484314708	0.151805896520715	basal	NA
1578	ENSG00000096654	7738	protein-coding	ZNF184	zinc finger protein 184	0.0558744045670235	0.0048482817229025	basal	NA
1579	ENSG00000096696	1832	protein-coding	DSP	desmoplakin	-0.595927836975647	0.303559311307055	basal	NA
1580	ENSG00000096717	23411	protein-coding	SIRT1	sirtuin 1	-0.0498106672123445	0.00703402503872208	basal	NA
